annotation_id,field,codes,other_note_en,other_note_status,note_original_language,note_processing,note_original_sha256,retained_field_record_number,retained_input_sha256,retained_source_column
K210632:setting,setting,OTHER;MONITORING,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3886,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K210645:setting,setting,OTHER,Radiation treatment planning; new medical-oncology workflow not assigned to ML.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,f0356b69064c6c13ad8e631d315153d9d048cfc50dc17704c0124e58930dd4aa,3892,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K210719:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3910,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K210719:user,user,OTHER_PHYSICIAN;OTHER_CLINICIAN;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3909,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K210747:output,output,MEASUREMENT_OR_QUANTIFICATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3914,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K210760:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3922,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K210807:output,output,SEGMENTATION_OR_LOCALIZATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3932,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K210822:setting,setting,MONITORING;DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,508,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K210822:user,user,TECHNOLOGIST_OR_OPERATOR;OTHER_PHYSICIAN;OTHER_CLINICIAN;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,507,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K210831:setting,setting,DIAGNOSTIC_INTERPRETATION;MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3940,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K210999:setting,setting,OTHER,Professional MRI image-processing workflow at imaging center/clinic/hospital.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,3c96f39338a456338613976d8ec64b6d83fa4ddaeeaae4cd3c4df690a55b39f4,3946,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211118:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3952,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211179:output,output,DETECTION_OR_ALERT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3962,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211179:setting,setting,ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3964,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211222:setting,setting,MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3970,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211379:setting,setting,OTHER,Radiotherapy preparation.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,7f83340aa4106ba84bf3e13e77d7f4bdd9094696c0a7677bfa4000c74321e9ad,3982,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211443:setting,setting,PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,3994,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211655:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4030,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211655:user,user,OTHER_CLINICIAN;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4029,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211788:output,output,DETECTION_OR_ALERT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4052,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211803:output,output,DETECTION_OR_ALERT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4058,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211824:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4066,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211828:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4072,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211841:setting,setting,OTHER,Adult radiotherapy planning.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,f50ce66bfe2af9ea8b168a764780c6eea4968150f6cf0cc8287945a3aef39547,4078,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211867:setting,setting,OTHER,Radiation treatment planning.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,13501e3bf0ac196ac3b2f821a5b36589052d75364c3fa912c8a5b1b19b9f3874,4090,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211881:setting,setting,OTHER,Radiotherapy preparation.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,7f83340aa4106ba84bf3e13e77d7f4bdd9094696c0a7677bfa4000c74321e9ad,4096,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211906:setting,setting,MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,514,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211906:user,user,OTHER_CLINICIAN;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,513,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211945:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4102,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211964:setting,setting,OTHER,Radiology PET image-processing workflow.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,aa81f6d28a811cac9957ebc98ac81f7847af06a374626e538c8e15073213d782,4108,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K211966:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4114,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212005:setting,setting,OTHER,Preoperative spine surgery planning.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,9c0a2f959c67d00258ef2419cd60140774371dd738712218264979a2bfe723c9,4126,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212005:user,user,OTHER_PHYSICIAN;OTHER_CLINICIAN;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4125,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212012:setting,setting,OTHER;MONITORING,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4132,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212067:setting,setting,OTHER,"Routine CT reconstruction, not screening inferred from tests.",SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,65dd80c9498d8bfac7a8fc4ace2d850eba46e01bc33e16a05a0bdf328762bed3,4138,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212074:setting,setting,OTHER,"CT image-processing/PACS workflow, care site unspecified.",SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,8346d03eb39f5b13464430eb46641c42db4e8a47caa0c6411af55249b4845b3a,4144,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212116:output,output,SEGMENTATION_OR_LOCALIZATION;OTHER,rigidly registered data,EXPLICIT_OTHER_ASSIGNMENT_IN_RETAINED_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,55e3b7b0bf652fbf4d7eceac27e27f99536d84bc7d86835569bc5f9cf0551a6d,4154,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212116:setting,setting,OTHER,Adult brain RT preparation.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,20314492794c4b89452033cdaf085df45eac559d761c40f5114245761aa7d42c,4156,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212218:setting,setting,OTHER,Radiotherapy planning preparation.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,88f140d9c2da6c105f63289f40d7e436cbb5d95ef4e1282030b55d3502215b10,4162,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212218:user,user,OTHER_CLINICIAN;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4161,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212261:output,output,DETECTION_OR_ALERT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4172,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212265:action,action,OTHER,Professional plexus visualization only; specific diagnostic/treatment decision not claimed.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,8b345166214e915a82b5f91fe680fbc673b1c83523400f34aac84af7d3e648b1,4181,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212265:setting,setting,OTHER,"Ultrasound anatomical visualization, not live interventional guidance.",SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,02fe2aa0501d101072b5a4f1f6978d72a70f6485adec53fe4dc799c5f964d1ec,4180,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212274:setting,setting,OTHER,Radiotherapy preparation in hospital network; care admission unspecified.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,636c6664cc59ca280332d1c318a343a35c1c38ac1e2efb68c0c780e9e15b1d12,4192,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212333:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4198,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212365:setting,setting,DIAGNOSTIC_INTERPRETATION;ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4210,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212383:action,action,OTHER,"Intraoperative visual positioning guidance, not autonomous control.",SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,f2b66a1ca70c1db449e2ee02b5b15cad17728f012ff4217b0a43982363fe889c,4217,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212383:output,output,OTHER,Registered fusion overlays; motion detection triggers alignment updates.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,c97c9c651b8536401d61b271c73c7b6c6aa65463fc9f40627314f64ed1fad15c,4214,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212442:action,action,OTHER;TREATMENT_OR_PROCEDURE_PLANNING,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4229,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212442:output,output,OTHER,Anatomically aligned operative-map overlay.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,e29cd5603b3ddcc284cf32433264cd0fd14561b2792f0f3f48ac8f61d6a2c720,4226,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212442:setting,setting,PROCEDURAL_OR_OPERATING_ROOM;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4228,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212456:setting,setting,DIAGNOSTIC_INTERPRETATION;ACUTE_TRIAGE_OR_EMERGENCY;INPATIENT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4234,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212466:setting,setting,OTHER,"Offline healthcare echo-processing workflow, exact care setting unspecified.",SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,d55e579917f8e286b937a691960c71d197f13ace642865fdb3da4ef2207509c9,4240,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212519:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4246,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212624:setting,setting,DIAGNOSTIC_INTERPRETATION;MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4258,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212654:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4264,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212662:setting,setting,OTHER,"Professional ECG-analysis service, admission status unspecified.",SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,07d5f21a6847187106006b8fcb9f694b1b5d025a333c4e61709459f546b102fb,532,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212690:action,action,OTHER,Physician confirms tube position using original image and adjunct overlay; no automatic reposition instruction.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,4209935157f5fc3132d2ed1918c599cc2f2e3d1385b342f574b807d047fc88ad,4271,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212690:setting,setting,OTHER,Image-based tube placement confirmation; no ICU/emergency assumption.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,58dc0c1c54527e0606811b1b09582eb52babd98d03542f076b470a2426e6095a,4270,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212915:setting,setting,OTHER,Non-realtime RT planning preparation.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,1cf8f2d08c17443b194ea0539a1d459eb2625d7ad43a59949e86f9f01afca632,4294,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K212960:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4300,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213037:output,output,CLASSIFICATION_OR_DIAGNOSIS;RECOMMENDATION_OR_PLANNING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,2036,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213096:setting,setting,DIAGNOSTIC_INTERPRETATION;ACUTE_TRIAGE_OR_EMERGENCY;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4306,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213155:setting,setting,OTHER,"RTpreparation/evaluation/adaptation, realtimecontrol not stated.",SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,5bd0f1c232d5d73995fd25d55c41ee3cf069ce62118cc947374ee025b94f4b8d,4312,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213165:setting,setting,OTHER,Clinicalimage-processing qualitycontrol; wholeplatformstrokecontext notdirectmodeldiagnosis.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,d8050a2e499f7b78cd180e6348974179b26946f92841ab7ad1e5ec64ecd719fa,4318,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213272:setting,setting,OTHER,Preoperativeorthopedicplanning.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,743b0b4bb15a14dc3b3d111e4d280145efa117262407ce912c274bd1670a1352,4324,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213275:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4330,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213305:setting,setting,OTHER,MRIacquisition scanplanning.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,6589a4ba075b3b447ec2646e9d7dd0ea7c2b7d26fe3ef725a4d65fc08a662466,4336,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213319:output,output,DETECTION_OR_ALERT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4346,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213319:setting,setting,OTHER,Routinehospital-network image triage; acutenessnotexplicit.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,d6bae6e7f56dbbd7c14a4db08e897e909047151f69b01796f85ac4ed1308503e,4348,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213357:setting,setting,HOME_OR_CONSUMER;MONITORING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,538,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213409:setting,setting,MONITORING;DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,544,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213544:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4372,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213628:setting,setting,OTHER,RT treatment-planning context; treatment room or inpatient status not inferred.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,42f5eb5765ff3f1adba741f4989a3c14b7667fdf13ff364f0f0411e55e6e0276,4396,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213717:setting,setting,OTHER,MRI acquisition/reconstruction context; no specific care location stated.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,eaab68b9d888b8b1ab18a39292b0bc47bce86174f6ba0cca9b3a80ec2c7c8be9,4444,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213721:output,output,DETECTION_OR_ALERT;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4448,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213721:setting,setting,OTHER,Hospital-network radiology triage; BA does not itself establish acute/ruptured aneurysm.,SINGLE_OTHER_EXISTING_FIELD_REASON,en_or_latin,RETAINED_ENGLISH_OR_LATIN_TEXT,2e06dede71a33c9e2c263d13921f90045b2f0a9bac9d54125e2d0441fe334872,4450,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213760:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,4468,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213794:output,output,DETECTION_OR_ALERT;CLASSIFICATION_OR_DIAGNOSIS;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,554,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213794:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,556,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213857:output,output,SEGMENTATION_OR_LOCALIZATION;MEASUREMENT_OR_QUANTIFICATION;RECOMMENDATION_OR_PLANNING;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,560,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
K213857:setting,setting,DIAGNOSTIC_INTERPRETATION;OTHER,,MULTILABEL_OTHER_ATTRIBUTION_NOT_ISOLATED,,NO_OTHER_SPECIFIC_NOTE_ADDED,,562,89154f7f437bca8cdeffc5782db7209afb2d8fa7cc79b98cb29c9137e8840ac8,decision_reason
